Energy,AveragePower,PeakPower,PeakToPeak,PeakFrequency,Bandwidth,NoiseFloor,SNR,Label
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
6600.00000000001,0.660000000000001,3.24,3.59960524829259,-450000,488.28125,1.204593675921e-06,57.3870335673372,AM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
4999.99999999998,0.499999999999998,1,1.99998220826225,-425000,488.28125,9.99512569324429e-07,56.9918174439722,FM
44400.0000000002,4.44000000000002,17.5595086466663,8.38081348000668,-300000,1220.703125,8.73750039816484e-06,57.0599576157024,QAM16
42399.9999999999,4.23999999999999,17.559508646667,8.3808134800069,-299700,3173.828125,8.83261586595499e-06,56.8127651338822,QAM16
43600.0000000002,4.36000000000002,17.5595086466666,8.38081348000689,-300000,976.5625,8.34386702905745e-06,57.1811911487202,QAM16
44400.0000000001,4.44000000000001,17.559508646666,8.38081348000668,-296800,4638.671875,8.70157634612554e-06,57.0778503514997,QAM16
43200.0000000005,4.32000000000005,17.5595086466658,8.38081348000632,-302300,7324.21875,8.64288855220303e-06,56.9882483389297,QAM16
46000,4.6,17.5595086466656,8.38081348000665,-300200,4150.390625,9.45095395095685e-06,56.8728218457686,QAM16
43599.9999999996,4.35999999999996,17.5595086466673,8.38081348000597,-297000,7080.078125,8.87019257322662e-06,56.9155344073541,QAM16
45199.9999999995,4.51999999999995,17.5595086466664,8.3808134800069,-299300,7080.078125,9.11980457173653e-06,56.9515290287833,QAM16
45999.9999999993,4.59999999999993,17.5595086466673,8.38081348000666,-300000,3662.109375,9.46063050903897e-06,56.8683775051534,QAM16
43600.0000000004,4.36000000000004,17.5595086466649,8.38081348000654,-300000,732.421875,8.83526678619024e-06,56.9326682144494,QAM16
41999.9999999999,4.19999999999999,17.559508646667,8.38081348000683,-300000,6103.515625,8.61380574719491e-06,56.8805421678053,QAM16
45999.9999999995,4.59999999999995,17.5595086466665,8.38081348000668,-300000,976.5625,9.26885711345194e-06,56.9573164445411,QAM16
45200,4.52,17.5595086466666,8.38081348000685,-300000,2685.546875,9.3125102454982e-06,56.8607167124984,QAM16
44000,4.4,17.5595086466659,8.38081348000567,-300000,3906.25,8.63183670464491e-06,57.073494606295,QAM16
41199.9999999999,4.11999999999999,17.5595086466674,8.38081348000696,-297800,6591.796875,8.48671648236176e-06,56.8615752218716,QAM16
42400.0000000002,4.24000000000002,17.5595086466664,8.38081348000567,-300000,6835.9375,8.78692683954896e-06,56.835288461369,QAM16
45999.9999999998,4.59999999999998,17.559508646667,8.38081348000691,-300000,976.5625,8.86694402564771e-06,57.149838647787,QAM16
48399.9999999996,4.83999999999996,17.5595086466669,8.38081348000688,-300700,5371.09375,9.88242168906014e-06,56.8998198008084,QAM16
43600.0000000001,4.36000000000001,17.5595086466673,8.38081348000694,-297800,7080.078125,9.0160260259289e-06,56.8447133258136,QAM16
50400.0000000001,5.04000000000001,17.5595086466661,8.3808134800068,-300000,7568.359375,9.71356002345431e-06,57.1505210826933,QAM16
47200,4.72,17.559508646667,8.38081348000694,-300000,5126.953125,9.60751887336508e-06,56.9133075235274,QAM16
44000,4.4,17.5595086466665,8.38081348000677,-300400,4638.671875,8.81113459433349e-06,56.9842084113524,QAM16
42799.9999999997,4.27999999999997,17.5595086466665,8.38081348000687,-300000,7812.5,8.47660346283521e-06,57.0322190176132,QAM16
45200.0000000002,4.52000000000002,17.559508646666,8.38081348000674,-301100,1953.125,9.00553003497736e-06,57.0062915580224,QAM16
46000.0000000004,4.60000000000004,17.5595086466667,8.38081348000691,-301700,2929.6875,9.1134566484052e-06,57.0307469964863,QAM16
46000.0000000001,4.60000000000001,17.5595086466669,8.380813480007,-300000,1953.125,9.41107622035758e-06,56.8911854089655,QAM16
38799.9999999999,3.87999999999999,17.559508646666,8.3808134800068,-300000,1953.125,7.49999893733334e-06,57.1377052373721,QAM16
48799.9999999992,4.87999999999992,17.5595086466666,8.38081348000685,-300000,7080.078125,9.32427302149672e-06,57.1880484050964,QAM16
44800,4.48,17.559508646666,8.38081348000669,-300000,732.421875,9.41817606738145e-06,56.7731120893015,QAM16
46799.9999999999,4.67999999999999,17.5595086466662,8.38081348000683,-300500,5126.953125,9.49323304961631e-06,56.9283171056369,QAM16
41599.9999999998,4.15999999999999,17.5595086466669,8.38081348000689,-300300,7568.359375,8.16219183052375e-06,57.0728653313743,QAM16
43199.9999999996,4.31999999999996,17.5595086466662,8.38081348000679,-300000,6347.65625,8.57331774245165e-06,57.0233482706155,QAM16
44800.0000000001,4.48000000000001,17.5595086466666,8.38081348000681,-300000,4150.390625,8.91812551720202e-06,57.0100443351039,QAM16
43600.0000000002,4.36000000000002,17.5595086466661,8.38081348000679,-300000,5859.375,9.02879147699442e-06,56.8385686630807,QAM16
48399.9999999998,4.83999999999998,17.5595086466667,8.38081348000693,-299700,5126.953125,9.35493013151918e-06,57.1380481337963,QAM16
44800,4.48,17.5595086466666,8.38081348000663,-300000,3173.828125,9.26278341787026e-06,56.8453650448887,QAM16
43600.0000000001,4.36000000000001,17.5595086466656,8.38081348000658,-299600,7812.5,8.70743180562722e-06,56.99596407408,QAM16
46400.0000000001,4.64000000000001,17.5595086466661,8.38081348000671,-300000,2197.265625,9.47750130191974e-06,56.8982412779758,QAM16
44399.9999999999,4.43999999999999,17.5595086466673,8.38081348000698,-300000,732.421875,8.80918173416264e-06,57.0244740050417,QAM16
45200.0000000008,4.52000000000008,17.5595086466658,8.3808134800067,-300000,6347.65625,9.06762009946798e-06,56.9764511834598,QAM16
46400,4.64,17.5595086466658,8.3808134800067,-300000,5126.953125,9.37726893730353e-06,56.9444160893078,QAM16
40400,4.04,17.5595086466661,8.3808134800061,-299900,732.421875,8.27635661835163e-06,56.8854216948164,QAM16
40000.0000000002,4.00000000000002,17.5595086466665,8.38081348000688,-300000,5859.375,7.76893410644174e-06,57.1169855340798,QAM16
45600,4.56,17.5595086466665,8.38081348000673,-300000,3906.25,9.53686134194484e-06,56.7955937426571,QAM16
48800.0000000001,4.88000000000001,17.5595086466673,8.38081348000698,-300000,6103.515625,9.6716642583535e-06,57.0291860996423,QAM16
45200.0000000005,4.52000000000004,17.559508646666,8.38081348000662,-300300,1464.84375,9.03589933202891e-06,56.9916705096367,QAM16
42800.0000000005,4.28000000000005,17.559508646667,8.38081348000699,-298800,4150.390625,8.38067551340639e-06,57.0816474323241,QAM16
43199.9999999998,4.31999999999998,17.5595086466665,8.38081348000654,-300000,4638.671875,8.54163894150279e-06,57.0394253713771,QAM16
44399.9999999997,4.43999999999997,17.5595086466669,8.38081348000581,-300000,488.28125,8.88003243394199e-06,56.9896841809094,QAM16
46399.9999999996,4.63999999999996,17.5595086466663,8.38081348000684,-300000,3906.25,9.2810105058267e-06,56.9892271627433,QAM16
45999.9999999992,4.59999999999992,17.5595086466669,8.38081348000691,-300000,4150.390625,9.32469665825865e-06,56.9312311900644,QAM16
44000,4.4,17.5595086466669,8.38081348000698,-300000,3173.828125,8.86695082759458e-06,56.9567837643056,QAM16
43999.9999999999,4.39999999999999,17.5595086466673,8.38081348000708,-302800,6591.796875,8.41383327939134e-06,57.1845877429103,QAM16
